STR_Nr;Region;ASC_Standort;STR_Bezeichnung;Verkehrsstelle;GEB_Bezeichnung;GEB_Nr;Gps Lon;Gps Lat;ENT_Nr;Strasse;Nr;STR_km;Ort;Plz;Bl;Blitzschutz;Ableiter;Gebäudeart;SLT_Haus;M2_Geb;M2_Ueberdacht;Argus;Nbr;FI_Schalter
6012390;SAE-West;ASC Innsbruck;BF.HALL/TIROL;Bahnhof;KBL   GARAGEN (abgegeben);57001241;;;5858;ROßAU;NB;71,61;INNSBRUCK;6020;T;BLITZSCHUTZ;26;Betriebsgebäude;Nein;1370;;Nein;Ja;
6012470;SAE-West;ASC Innsbruck;BF.INNSBRUCK HBF.;Bahnhof;BAUHOF  IBK;18300;;;5859;AMRASERSTR.;24  C;0;INNSBRUCK;6020;T;BLITZSCHUTZ;8;Werkstätte;Nein;421;;Nein;Ja;
6012390;SAE-West;ASC Innsbruck;BF.HALL/TIROL;Bahnhof;KBL  BOX  ALTMET.(abgegeben);57007743;;;5860;ROßAU;NB;71,583;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;50;;Nein;Ja;
6012470;SAE-West;ASC Innsbruck;BF.INNSBRUCK HBF.;Bahnhof;HHZ  HOLZLAGER;3010336802;;;12200;AMRASERSTR.;24 C;75,985;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;262;;Nein;Nein;
5511150;SAE-West;ASC Innsbruck;H/LST.GIESENBACH;Halte- /Ladestelle;ZÄHLERHAUS SCHARNITZ;4733;11,2676724;47,39704026;12201;GRENZE;NB;34,001;SCHARNITZ;6108;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;62;;Ja;Nein;
6012470;SAE-West;ASC Innsbruck;BF.INNSBRUCK HBF.;Bahnhof;VERSCHUBRES. GEB. 3;6346;;;12202;Hauptfrachtenbahnhof;NB;76,144;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;150;;Ja;Nein;
6012470;SAE-West;ASC Innsbruck;BF.INNSBRUCK HBF.;Bahnhof;VERSCHUBRES. POSTEN 1 (STW 3);3010700402;;;12203;NB;NB;75,095;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;150;;Nein;Nein;
5511070;SAE-West;ASC Innsbruck;BF.HOCHZIRL;Bahnhof;NEBENGEBÄUDE -ROTTE HOCHZIRL;4177;;;12205;NB;3;12,65;ZIRL;6170;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;60;;Nein;Ja;
6022110;SAE-West;ASC Innsbruck;ÜST.INNSBRUCK 2;Überleitstelle;ZUGFUNK  14  SCHÜRFESTUNNEL;10000776;;;21128793;nb;0;83,77;PATSCH;6082;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;0
6012330;SAE-West;ASC Innsbruck;BF.FRITZENS=WATTENS;Bahnhof;TECHNIKGEB.FRI-WA OBJ.12248;12248;;;12207;Bahnhofsplatz;NB;59,425;FRITZENS;6122;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;18;;Ja;Nein;
6022140;SAE-West;ASC Innsbruck;AWANST.SCHÖNBERG-INNSBRUCK 3=E.;Strecke;ZUGFUNK 15 MÜHLTALTUNNEL WEST;10000777;;;21128795;nb;0;85,694;PATSCH;6082;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;0
6022140;SAE-West;ASC Innsbruck;AWANST.SCHÖNBERG-INNSBRUCK 3=E.;Strecke;ZUGFUNK 16 MÜHLTALTUNNEL SÜD;10000778;;;21128877;nb;0;86,613;PATSCH;6082;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;0
6022110;SAE-West;ASC Innsbruck;ÜST.INNSBRUCK 2;Überleitstelle;ÜBERLEITSTELLE + WHZ  PATSCH;10000779;;;21128878;NB;0;84,023;PATSCH;6082;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;0
6022170;SAE-West;ASC Innsbruck;BF.MATREI;Bahnhof;SCHALTHAUS  NORD  ST;10000783;;;5439;NB;NB;92,9;MATREI AM BRENNER;6143;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
6022080;SAE-West;ASC Innsbruck;ABZW INNSBRUCK 1-AB*1 UNTERWERK*;Strecke;UW UNTERBERG;17603;;;21129021;UNTERBERG;0;81,269;SCHÖNBERG;6141;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;486;;Ja;Nein;0
6012390;SAE-West;ASC Innsbruck;BF.HALL/TIROL;Bahnhof;WOHNGEB.  ING.  ETZELSTR.  51(abgegeben);57006547;;;6997;ING.  ETZELSTR.;51;73,85;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Wohngebäude;Nein;820;;Nein;Ja;
6012390;SAE-West;ASC Innsbruck;BF.HALL/TIROL;Bahnhof;WOHNGEB.  ING.  ETZELSTR.  49(abgegeben);57006546;;;6996;ING.  ETZELSTR.;49;73,85;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Wohngebäude;Nein;971;;Nein;Ja;
6012390;SAE-West;ASC Innsbruck;BF.HALL/TIROL;Bahnhof;WOHNGEB.  GÖTHESTR.  6/8(abgegeben);57007077;;;6995;GÖTHESTR.;06.Aug;74;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Wohngebäude;Nein;1861;;Nein;Ja;
5511110;SAE-West;ASC Innsbruck;AB*UW REITH*;Anschlußbahn;AG SEEFELD;1320;11,18920776;47,3289106;1310;BAHNHOFSTR.;115;22,427;SEEFELD;6100;T;BLITZSCHUTZ;12;Betriebsgebäude;Nein;1640;;Ja;Nein;
6013030;SAE-West;ASC Innsbruck;BF.INNSBRUCK WESTBF.;Bahnhof;IBK  WESTBHF  STELLWERK  1;0;;;3815;NB;NB;1,13;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Werkstätte;Nein;98;;Nein;Nein;
6022190;SAE-West;ASC Innsbruck;BF.STEINACH/TIROL;Bahnhof; KLEINWAGENSCHUPPEN;57002074;;;2971;BHFSTR;NB;98,086;STEINACH AM BRENNER;6150;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;13;;Nein;Ja;
6013030;SAE-West;ASC Innsbruck;BF.INNSBRUCK WESTBF.;Bahnhof;WOHNGEB.  FRITZ-PREGELSTR.  15(abgegeben);57006558;;;5523;FRITZ-PREGELSTR.;15;0;INNSBRUCK;6020;T;BLITZSCHUTZ;2;Wohngebäude;Nein;550;;Nein;Ja;
6013030;SAE-West;ASC Innsbruck;BF.INNSBRUCK WESTBF.;Bahnhof;PUMPENHAUS  (FA  MOLTOPLAST);4736;11,37865438;47,25587158;4177;NB;NB;1,04;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Werkstätte;Nein;20;;Ja;Nein;
5511150;SAE-West;ASC Innsbruck;H/LST.GIESENBACH;Halte- /Ladestelle;BAHNSTEIGDACH;3014418;;;1704;BAHNHOFSTR.;63;32,491;SCHARNITZ;6108;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;;206;Ja;Nein;
6012470;SAE-West;ASC Innsbruck;BF.INNSBRUCK HBF.;Bahnhof;SOZIALGEBÄUDE IBK HBF;3011846602;;;12193;SÜDBAHNSTR.;NB;75,38;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;800;;Nein;Nein;
6013030;SAE-West;ASC Innsbruck;BF.INNSBRUCK WESTBF.;Bahnhof;WOHNGEB.  FRITZ-PREGELSTR.  13(abgegeben);57006557;;;5522;FRITZ-PREGELSTR.;13;0;INNSBRUCK;6020;T;BLITZSCHUTZ;2;Wohngebäude;Nein;815;;Nein;Ja;
6022170;SAE-West;ASC Innsbruck;BF.MATREI;Bahnhof;SCHALTHAUS  NORD  WHZ;10000784;;;5440;NB;NB;92,83;MATREI AM BRENNER;6143;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
6022170;SAE-West;ASC Innsbruck;BF.MATREI;Bahnhof;SCHALTHAUS  SÜD   ST;10000786;;;5442;NB;NB;93,73;MATREI AM BRENNER;6143;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
6022180;SAE-West;ASC Innsbruck;MATREI-STEINACH/T.;Strecke;ZUGFUNK  19  STEINACH;10000787;;;5443;NB;NB;96,795;STEINACH AM BRENNER;6150;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
6022190;SAE-West;ASC Innsbruck;BF.STEINACH/TIROL;Bahnhof;SCHALTHAUS  NORD  WHZ;10000788;;;5444;NB;NB;97,4;STEINACH AM BRENNER;6150;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
6013030;SAE-West;ASC Innsbruck;BF.INNSBRUCK WESTBF.;Bahnhof;WWA-TECHNIKGEBÄUDE  WBF- REM  1;16879;11,3878369;47,25495418;4623;Feldstraße;NB;1,61;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Werkstätte;Nein;337;;Ja;Nein;
6022190;SAE-West;ASC Innsbruck;BF.STEINACH/TIROL;Bahnhof; BM  MAGAZIN  STEINACH;3560;11,47004249;47,08771472;2970;BHFSTR.;NB;98,035;STEINACH AM BRENNER;6150;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;166;;Ja;Nein;
6022160;SAE-West;ASC Innsbruck;INNSBRUCK 3=E.-MATREI;Strecke;ZUGFUNK  18  MATREITUNNEL  SÜD;10000781;;;21128583;Bahngrund;0;92,107;MATREI AM BRENNER;6143;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;0
6022160;SAE-West;ASC Innsbruck;INNSBRUCK 3=E.-MATREI;Strecke;SCHALTHAUS  HOA  MATREI;10000782;;;21128589;NB;0;91,45;MATREI AM BRENNER;6143;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;0
6022150;SAE-West;ASC Innsbruck;ÜST.INNSBRUCK 3=ELLBÖGEN;Überleitstelle;BLOCK  83   ELLBÖGEN/PFONS;0;;;21128719;Wächterhaus;130;88,739;ELLBÖGEN;6082;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;18;;Ja;Nein;0
6022150;SAE-West;ASC Innsbruck;ÜST.INNSBRUCK 3=ELLBÖGEN;Überleitstelle;ZUGFUNK 17 ELLBÖGEN;10000770;;;21128721;NB;0;88,829;ELLBÖGEN;6082;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;0
5511090;SAE-West;ASC Innsbruck;BF.REITH;Bahnhof;WARTEHAUS;18465;11,20053904;47,30176572;11805;Reith;4;18,855;REITH  B.  SEEFELD;6103;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;86;25;Ja;Nein;
6022150;SAE-West;ASC Innsbruck;ÜST.INNSBRUCK 3=ELLBÖGEN;Überleitstelle;ÜBERLEITSTELLE + WHZ  3  ELLBÖGEN;10000771;;;21128722;nb;0;88,135;ELLBÖGEN;6082;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;0
6012470;SAE-West;ASC Innsbruck;BF.INNSBRUCK HBF.;Bahnhof;SH BERGISELTUNNEL TUNNELAUSRÜSTUNG;10017996;;;1648362;NB;NB;76,586;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;12;;Ja;Nein;
5511070;SAE-West;ASC Innsbruck;BF.HOCHZIRL;Bahnhof;LEHNENUNTERKUNFT MARTINSWAND;8187;11,29682973;47,26706006;12473;NB;3;8,23;ZIRL;6170;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;20;;Ja;Nein;
6012470;SAE-West;ASC Innsbruck;BF.INNSBRUCK HBF.;Bahnhof;BB-DION;347;;;12466;CLAUDIASTRASSE;2;0;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Büro/Verwaltungsgebäude;Nein;0;0;Nein;Nein;
6013030;SAE-West;ASC Innsbruck;BF.INNSBRUCK WESTBF.;Bahnhof;KBL  ALTBAU  WERKSTÄTTENGEB.;0;;;4617;KARWENDELSTR.;1;1,9;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Werkstätte;Nein;820;;Nein;Nein;
6022110;SAE-West;ASC Innsbruck;ÜST.INNSBRUCK 2;Überleitstelle;AG  PATSCH;57000366;;;21128787;Bhf. Patsch;0;84,72;PATSCH;6082;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;90;;Nein;Ja;0
6022110;SAE-West;ASC Innsbruck;ÜST.INNSBRUCK 2;Überleitstelle;Personalhaus 69 PATSCH;57006823;;;21128789;Bf.;0;84,28;PATSCH;6082;T;KEIN BLITZSCHUTZ;0;Wohngebäude;Nein;208;;Nein;Ja;0
6013030;SAE-West;ASC Innsbruck;BF.INNSBRUCK WESTBF.;Bahnhof;KBL  ALTBAU  SPRITZLACKIERGEB.;0;;;4616;KARWENDELSTR.;1;1,91;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Werkstätte;Nein;83;;Nein;Nein;
5511080;SAE-West;ASC Innsbruck;HOCHZIRL-REITH;Strecke;SH  FRAGENSTEINTUNNEL;10013841;;;12444;NB;NB;15,8;REITH  B.  SEEFELD;6103;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
5511070;SAE-West;ASC Innsbruck;BF.HOCHZIRL;Bahnhof;SCHALTHAUS SCHLOßBACHTUNNEL;10013821;;;12443;NB;3;14,2;ZIRL;6170;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
6022110;SAE-West;ASC Innsbruck;ÜST.INNSBRUCK 2;Überleitstelle;ZUGFUNK  13  PATSCHERTUNNEL;10000775;;;21128791;nb;0;82,866;PATSCH;6082;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;0
6012330;SAE-West;ASC Innsbruck;BF.FRITZENS=WATTENS;Bahnhof;TECHNIKGEB.FRI-WA OBJ.12247;17247;11,58717952;47,30212732;12206;Bahnhofsplatz;NB;59,42;FRITZENS;6122;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;18;;Ja;Nein;
6022170;SAE-West;ASC Innsbruck;BF.MATREI;Bahnhof;SIGNAL-RELAISEGEBÄUDE;17587;11,45278576;47,1265152;2908;RELAISEBEBÄUDE;0;93,34;MATREI AM BRENNER;6143;T;BLITZSCHUTZ;6;Betriebsgebäude;Nein;313;;Ja;Nein;
6013030;SAE-West;ASC Innsbruck;BF.INNSBRUCK WESTBF.;Bahnhof;SCHALTH.--WHZ  STELLW. 1  WBF  OST;10000163;;;4500;NB;NB;1,1;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;15;;Ja;Nein;
5511090;SAE-West;ASC Innsbruck;BF.REITH;Bahnhof;AG REITH  B.  SEEFELD;1172;11,20087536;47,30096182;1308;Reith;4;18,835;REITH  B.  SEEFELD;6103;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;235;;Ja;Nein;
6013030;SAE-West;ASC Innsbruck;BF.INNSBRUCK WESTBF.;Bahnhof;WOHNGEB. EGGER-LIENZSTR.51/53/55(abgegeben);57006829;;;5529;EGGER  LIENZSTR.;51-55;0;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Büro/Verwaltungsgebäude;Nein;1320;;Nein;Ja;
6022170;SAE-West;ASC Innsbruck;BF.MATREI;Bahnhof;WG ALTES BM-GEBÄUDE MATREI(abgegeben);3011355902;;;12196;BHF-MATREI;81;93,28;MATREI AM BRENNER;6143;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;522;;Nein;Ja;
5511090;SAE-West;ASC Innsbruck;BF.REITH;Bahnhof;GEBÄUDEVORDACH;3014416;;;1309;NB;4;18,835;REITH  B.  SEEFELD;6103;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;;24;Nein;Nein;
6012390;SAE-West;ASC Innsbruck;BF.HALL/TIROL;Bahnhof;KBL GARAGEN  8 STÄNDE(abgegeben);3011759702;;;12197;ROßAU;NB;71,583;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;250;;Nein;Ja;
5511040;SAE-West;ASC Innsbruck;INNSBRUCK=H.-MARTINSWAND;Strecke;AG MARTINSWAND BETRIEBSAUSWEICHE;1832;11,30953312;47,26962483;5238;NB;NB;7,206;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;107;;Ja;Nein;
6013030;SAE-West;ASC Innsbruck;BF.INNSBRUCK WESTBF.;Bahnhof;LOK.U.HEIZPRÜFANLAGE  ZGF IBK WBF;18210;11,38238116;47,25391003;12198;WILTENBERG;1:00 AM;1,95;INNSBRUCK;6020;T;BLITZSCHUTZ;4;Betriebsgebäude;Nein;100;;Ja;Nein;
6302220;SAE-West;ASC Innsbruck;GRENZE ASC(KM 44,765)-ABZW. FRITZENS=WATTENS 2;Strecke;SNS_NA 52 TS 3 KM 59,090;0;;;20173103;TERFNERTUNNEL;NB;59,09;STANS;6135;T;BLITZSCHUTZ;1;Schaltstation Tunnel;Nein;;;Ja;Nein;
6302220;SAE-West;ASC Innsbruck;GRENZE ASC(KM 44,765)-ABZW. FRITZENS=WATTENS 2;Strecke;SNS_NA 10 TS 8 KM 49,500;0;;;20173078;TERFNERTUNNEL;NB;49,5;STANS;6135;T;KEIN BLITZSCHUTZ;0;Schaltstation Tunnel;Nein;;;Ja;Nein;
6012390;SAE-West;ASC Innsbruck;BF.HALL/TIROL;Bahnhof;SIGNALGEBERHÜTTE;10002381;;;7851;NB;NB;66,765;HALL;6060;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;3;;Nein;Nein;
6012390;SAE-West;ASC Innsbruck;BF.HALL/TIROL;Bahnhof;SCHALTHAUS  EK 1  STAMMGL.  SÜD;10002383;;;7852;NB;NB;66;HALL;6060;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
6012390;SAE-West;ASC Innsbruck;BF.HALL/TIROL;Bahnhof;SCHALTHAUS  EK 2  STAMMGL.  SÜD;10002384;;;7853;NB;NB;66,1;HALL;6060;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
6012470;SAE-West;ASC Innsbruck;BF.INNSBRUCK HBF.;Bahnhof;WOHNGEB.  WEINHARTSTR.  2/4;57007382;;;5525;WEINHARTSTR.;2;0;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Wohngebäude;Nein;1324;;Nein;Ja;
6012390;SAE-West;ASC Innsbruck;BF.HALL/TIROL;Bahnhof;SCHALTHAUS  SST  4;10002382;;;7854;NB;NB;66,765;HALL;6060;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
6013030;SAE-West;ASC Innsbruck;BF.INNSBRUCK WESTBF.;Bahnhof;WOHNGEB.  ING. RIEHLSTR.6-8(abgegeben);57006827;;;5515;ING.  RIEHLSTR.;06.Aug;0;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Wohngebäude;Nein;748;;Nein;Ja;
6302220;SAE-West;ASC Innsbruck;GRENZE ASC(KM 44,765)-ABZW. FRITZENS=WATTENS 2;Strecke;SNS_NA 14 TS 7 KM 51,461;0;;;20173081;TERFNERTUNNEL;NB;51,461;STANS;6135;T;KEIN BLITZSCHUTZ;0;Schaltstation Tunnel;Nein;;;Ja;Nein;
6302220;SAE-West;ASC Innsbruck;GRENZE ASC(KM 44,765)-ABZW. FRITZENS=WATTENS 2;Strecke;SNS_NA 18 TS 6 KM 53,420;0;;;20173083;TERFNERTUNNEL;NB;53,42;STANS;6135;T;BLITZSCHUTZ;2;Schaltstation Tunnel;Nein;;;Ja;Nein;
5511070;SAE-West;ASC Innsbruck;BF.HOCHZIRL;Bahnhof;GÜTERMAGAZIN;0;;;1293;NB;3;12,703;ZIRL;6170;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;32;;Nein;Nein;
6012470;SAE-West;ASC Innsbruck;BF.INNSBRUCK HBF.;Bahnhof;GLEISBRÜCKENWAAGE  FBH;16906;11,40292185;47,26259719;7121;FRACHTENBAHNHOF;NB;75,45;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;20;;Ja;Nein;
6012470;SAE-West;ASC Innsbruck;BF.INNSBRUCK HBF.;Bahnhof;ZUGVORH. ZW.  EBS  U. STELLW. 2;10001781;;;7120;HBF;NB;75,7;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
6013030;SAE-West;ASC Innsbruck;BF.INNSBRUCK WESTBF.;Bahnhof;KESSELHAUS  STATION-ZENTRALE  REM 1;2827;;;4136;WILTENBERG;1:00 AM;2,08;INNSBRUCK;6020;T;BLITZSCHUTZ;1;Werkstätte;Nein;480;;Ja;Nein;
5511040;SAE-West;ASC Innsbruck;INNSBRUCK=H.-MARTINSWAND;Strecke;BLINKANLAGE  KARL-INEREBNERSTR.;10000664;;;5240;KARL-INEREBNERSTR.;NB;3,164;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
6012470;SAE-West;ASC Innsbruck;BF.INNSBRUCK HBF.;Bahnhof;AG INNSBRUCK HBF;1913;11,40051917;47,26346392;5631;SÜDTIROLERPLATZ;NB;75,242;INNSBRUCK;6020;T;BLITZSCHUTZ;28;Betriebsgebäude;Nein;12900;;Ja;Nein;
6013030;SAE-West;ASC Innsbruck;BF.INNSBRUCK WESTBF.;Bahnhof;FÖRDERMEISTER  REM 1;3563;;;4361;WILTENBERG;1:00 AM;2,01;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Werkstätte;Nein;689;;Nein;Nein;
6012390;SAE-West;ASC Innsbruck;BF.HALL/TIROL;Bahnhof;EK  BAHNSCHRANKANL.  THAUR OBJ.5135;0;;;7918;NB;NB;68,655;HALL;6060;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;15;;Ja;Nein;
6012470;SAE-West;ASC Innsbruck;BF.INNSBRUCK HBF.;Bahnhof;REM  2 RUNDSCHUPPEN     HBF;11073;11,40185246;47,25798419;5708;HAUPTFRACHTENBAHNHOF;7;75,89;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Werkstätte;Nein;4410;;Ja;Nein;
6012470;SAE-West;ASC Innsbruck;BF.INNSBRUCK HBF.;Bahnhof;HHZ  LAGERSCHUPPEN;57007579;;;5707;NB;NB;75,8;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;68;;Nein;Nein;
6012390;SAE-West;ASC Innsbruck;BF.HALL/TIROL;Bahnhof;ROLLZETTELHÜTTE   ABROLLBERG KM 67.574;10007842;;;7765;NB;NB;67,574;HALL;6060;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;23;;Ja;Nein;
6012390;SAE-West;ASC Innsbruck;BF.HALL/TIROL;Bahnhof;ST  BARACKE;10002314;;;7756;NB;NB;67,4;HALL;6060;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;120;;Ja;Nein;
6302220;SAE-West;ASC Innsbruck;GRENZE ASC(KM 44,765)-ABZW. FRITZENS=WATTENS 2;Strecke;SNS_NA 51 KM 58,560;0;;;20173100;TERFNERTUNNEL;NB;58,56;STANS;6135;T;BLITZSCHUTZ;2;Schaltstation Tunnel;Nein;;;Ja;Nein;
6012390;SAE-West;ASC Innsbruck;BF.HALL/TIROL;Bahnhof;KBL  WERKSTÄTTE  HEIZZENTRALE(abgegeben);57002801;;;5880;ROßAU;NB;71,61;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Werkstätte;Nein;80;;Nein;Ja;
6012470;SAE-West;ASC Innsbruck;BF.INNSBRUCK HBF.;Bahnhof;LC RAIL-CARGO  HALLE  EX  INTERCONT;0;;;5967;FRACHTENBAHNHOF;NB;0;INNSBRUCK;6020;T;BLITZSCHUTZ;16;Betriebsgebäude;Nein;7557;;Ja;Nein;
6302220;SAE-West;ASC Innsbruck;GRENZE ASC(KM 44,765)-ABZW. FRITZENS=WATTENS 2;Strecke;SNS_NA 50 KM 58,160;0;;;20173099;TERFNERTUNNEL;NB;58,16;STANS;6135;T;BLITZSCHUTZ;2;Schaltstation Tunnel;Nein;;;Ja;Nein;
6012390;SAE-West;ASC Innsbruck;BF.HALL/TIROL;Bahnhof;KBL  BOX     SCHITR.(abgegeben);57007742;;;5861;ROßAU;NB;71,583;INNSBRUCK;6020;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;48;;Nein;Ja;
5511070;SAE-West;ASC Innsbruck;BF.HOCHZIRL;Bahnhof;SCHALTHAUS MARTINSWAND WEST;10013803;;;12414;NB;3;11,32;ZIRL;6170;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
6022080;SAE-West;ASC Innsbruck;ABZW INNSBRUCK 1-AB*1 UNTERWERK*;Strecke;HST.Gebäude UNTERBERG;0;;;21129024;SV Schalthaus;0;81,299;SCHÖNBERG;6141;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;7;;Ja;Nein;0
6022080;SAE-West;ASC Innsbruck;ABZW INNSBRUCK 1-AB*1 UNTERWERK*;Strecke;SICH.  RELAISEGEBÄUDE  UNTERBERG;2524;;;21129029;Unterberg;0;80,48;SCHÖNBERG;6141;T;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;15;;Ja;Nein;0
6022190;SAE-West;ASC Innsbruck;BF.STEINACH/TIROL;Bahnhof;SCHALTHAUS SÜD  WHZ;10000790;;;5446;NB;NB;98,35;STEINACH AM BRENNER;6150;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
6022190;SAE-West;ASC Innsbruck;BF.STEINACH/TIROL;Bahnhof;SCHALTHAUS SÜD  ST;10000791;;;5447;NB;NB;98,36;STEINACH AM BRENNER;6150;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
6022080;SAE-West;ASC Innsbruck;ABZW INNSBRUCK 1-AB*1 UNTERWERK*;Strecke;SIGNALHAUS  UNTERBERG;10000772;;;21129079;nb;0;83;SCHÖNBERG;6141;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;0
6022080;SAE-West;ASC Innsbruck;ABZW INNSBRUCK 1-AB*1 UNTERWERK*;Strecke;ZUGFUNK  12  AHRNWALD;10000773;;;21129081;nb;0;80,47;SCHÖNBERG;6141;T;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;0
6022100;SAE-West;ASC Innsbruck;AB*1 UNTERWERK*-INNSBRUCK 2;Strecke;WG Schönberg (abgegeben);17230;;;21129090;Ruetzwerk;6;81,35;SCHÖNBERG;6141;T;KEIN BLITZSCHUTZ;0;Wohngebäude;Nein;493,6;;Nein;Ja;0
6013030;SAE-West;ASC Innsbruck;BF.INNSBRUCK WESTBF.;Bahnhof;WOHNGEB.  FISCHERSTR. 57(abgegeben);57006556;;;5517;FISCHERSTR.;57;0;INNSBRUCK;6020;T;BLITZSCHUTZ;5;Wohngebäude;Nein;808;;Nein;Ja;
